"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0048229","GO:0048229","gametophyte development",256,0.308293501760485,1.35717708639161,0.00319418961084001,0.0377287593132815,0.0315119590604351,3119,"tags=23%, list=17%, signal=19%","Me1_v2_0098780/Me1_v2_0142810/Me1_v2_0125390/Me1_v2_0003400/Me1_v2_0124750/Me1_v2_0124740/Me1_v2_0035570/Me1_v2_0165050/Me1_v2_0018840/Me1_v2_0092630/Me1_v2_0092640/Me1_v2_0084470/Me1_v2_0139950/Me1_v2_0131060/Me1_v2_0055540/Me1_v2_0192840/Me1_v2_0181900/Me1_v2_0008250/Me1_v2_0163120/Me1_v2_0023670/Me1_v2_0010690/Me1_v2_0047010/Me1_v2_0044980/Me1_v2_0084460/Me1_v2_0164440/Me1_v2_0083850/Me1_v2_0198080/Me1_v2_0166300/Me1_v2_0141590/Me1_v2_0129590/Me1_v2_0111440/Me1_v2_0060720/Me1_v2_0060710/Me1_v2_0041470/Me1_v2_0173130/Me1_v2_0074840/Me1_v2_0202010/Me1_v2_0028830/Me1_v2_0207410/Me1_v2_0058170/Me1_v2_0008700/Me1_v2_0125580/Me1_v2_0132410/Me1_v2_0226980/Me1_v2_0000310/Me1_v2_0017550/Me1_v2_0214860/Me1_v2_0164800/Me1_v2_0118170/Me1_v2_0113620/Me1_v2_0089750/Me1_v2_0083860/Me1_v2_0173120/Me1_v2_0185470/Me1_v2_0217270/Me1_v2_0113630/Me1_v2_0098270/Me1_v2_0034030/Me1_v2_0068700"
"GO:0009903","GO:0009903","chloroplast avoidance movement",13,0.712313020464943,1.73522946125618,0.00321910914815422,0.0378143454365458,0.0315834426305693,3685,"tags=77%, list=21%, signal=61%","Me1_v2_0025650/Me1_v2_0230160/Me1_v2_0061560/Me1_v2_0096350/Me1_v2_0111740/Me1_v2_0023060/Me1_v2_0107850/Me1_v2_0096460/Me1_v2_0107860/Me1_v2_0107870"
"GO:0022402","GO:0022402","cell cycle process",274,0.301478617996632,1.3363767055942,0.00326758552707917,0.0382225130562538,0.0319243539554086,3828,"tags=26%, list=21%, signal=21%","Me1_v2_0098780/Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0203340/Me1_v2_0070730/Me1_v2_0197210/Me1_v2_0070720/Me1_v2_0018840/Me1_v2_0084470/Me1_v2_0109700/Me1_v2_0030690/Me1_v2_0038920/Me1_v2_0192840/Me1_v2_0008250/Me1_v2_0212290/Me1_v2_0065690/Me1_v2_0025650/Me1_v2_0146380/Me1_v2_0030250/Me1_v2_0010690/Me1_v2_0103410/Me1_v2_0102220/Me1_v2_0016660/Me1_v2_0051720/Me1_v2_0218700/Me1_v2_0188150/Me1_v2_0205410/Me1_v2_0235070/Me1_v2_0084460/Me1_v2_0205400/Me1_v2_0023820/Me1_v2_0187940/Me1_v2_0166300/Me1_v2_0102230/Me1_v2_0131200/Me1_v2_0102240/Me1_v2_0068730/Me1_v2_0014740/Me1_v2_0097410/Me1_v2_0213580/Me1_v2_0173130/Me1_v2_0202010/Me1_v2_0027530/Me1_v2_0081500/Me1_v2_0207410/Me1_v2_0222760/Me1_v2_0221440/Me1_v2_0221780/Me1_v2_0177500/Me1_v2_0118170/Me1_v2_0138290/Me1_v2_0089750/Me1_v2_0173120/Me1_v2_0185470/Me1_v2_0138270/Me1_v2_0068700/Me1_v2_0169690/Me1_v2_0187400/Me1_v2_0107850/Me1_v2_0151270/Me1_v2_0087280/Me1_v2_0138260/Me1_v2_0132440/Me1_v2_0187410/Me1_v2_0124080/Me1_v2_0107860/Me1_v2_0107870/Me1_v2_0138860/Me1_v2_0205360/Me1_v2_0102610/Me1_v2_0108910/Me1_v2_0039980"
"GO:0015318","GO:0015318","inorganic molecular entity transmembrane transporter activity",207,0.32524204045041,1.41883802121228,0.00328553557632703,0.0382716780104371,0.0319654176970113,3193,"tags=30%, list=18%, signal=25%","Me1_v2_0162900/Me1_v2_0113950/Me1_v2_0207960/Me1_v2_0123370/Me1_v2_0113940/Me1_v2_0138140/Me1_v2_0084450/Me1_v2_0106340/Me1_v2_0054010/Me1_v2_0109640/Me1_v2_0099180/Me1_v2_0007500/Me1_v2_0058370/Me1_v2_0169500/Me1_v2_0233210/Me1_v2_0026290/Me1_v2_0016350/Me1_v2_0064720/Me1_v2_0060040/Me1_v2_0150370/Me1_v2_0155960/Me1_v2_0058400/Me1_v2_0206910/Me1_v2_0185540/Me1_v2_0015880/Me1_v2_0059580/Me1_v2_0008020/Me1_v2_0130420/Me1_v2_0085530/Me1_v2_0086290/Me1_v2_0033750/Me1_v2_0166560/Me1_v2_0086280/Me1_v2_0122540/Me1_v2_0150360/Me1_v2_0141590/Me1_v2_0014880/Me1_v2_0101470/Me1_v2_0154230/Me1_v2_0165780/Me1_v2_0034250/Me1_v2_0042080/Me1_v2_0015190/Me1_v2_0066890/Me1_v2_0132310/Me1_v2_0159230/Me1_v2_0192250/Me1_v2_0115770/Me1_v2_0064640/Me1_v2_0153020/Me1_v2_0187820/Me1_v2_0113180/Me1_v2_0023740/Me1_v2_0067300/Me1_v2_0160180/Me1_v2_0169180/Me1_v2_0209100/Me1_v2_0207000/Me1_v2_0210630/Me1_v2_0130920/Me1_v2_0066880/Me1_v2_0011560"
"GO:0042546","GO:0042546","cell wall biogenesis",95,0.40707896426702,1.61015128494465,0.00332040065488141,0.0385166475966243,0.0321700221343554,4801,"tags=45%, list=27%, signal=33%","Me1_v2_0139860/Me1_v2_0065690/Me1_v2_0146380/Me1_v2_0010690/Me1_v2_0072300/Me1_v2_0102220/Me1_v2_0051720/Me1_v2_0201110/Me1_v2_0023820/Me1_v2_0213720/Me1_v2_0102230/Me1_v2_0231460/Me1_v2_0102240/Me1_v2_0143670/Me1_v2_0014740/Me1_v2_0137240/Me1_v2_0150200/Me1_v2_0156630/Me1_v2_0101110/Me1_v2_0226380/Me1_v2_0096920/Me1_v2_0221780/Me1_v2_0076850/Me1_v2_0175590/Me1_v2_0150230/Me1_v2_0089750/Me1_v2_0132950/Me1_v2_0216810/Me1_v2_0124080/Me1_v2_0119930/Me1_v2_0103600/Me1_v2_0073810/Me1_v2_0069820/Me1_v2_0172620/Me1_v2_0051690/Me1_v2_0131810/Me1_v2_0088460/Me1_v2_0095800/Me1_v2_0183490/Me1_v2_0034380/Me1_v2_0051680/Me1_v2_0088470/Me1_v2_0051700"
"GO:0043565","GO:0043565","sequence-specific DNA binding",142,0.355745647829742,1.4894651911599,0.00336045362932837,0.0388195141246896,0.0324229834775557,4432,"tags=32%, list=25%, signal=25%","Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0148280/Me1_v2_0090040/Me1_v2_0070450/Me1_v2_0145260/Me1_v2_0124610/Me1_v2_0186730/Me1_v2_0061590/Me1_v2_0072010/Me1_v2_0196440/Me1_v2_0189710/Me1_v2_0218670/Me1_v2_0100750/Me1_v2_0233820/Me1_v2_0221780/Me1_v2_0099540/Me1_v2_0114700/Me1_v2_0119710/Me1_v2_0144990/Me1_v2_0100740/Me1_v2_0039820/Me1_v2_0071950/Me1_v2_0123980/Me1_v2_0200960/Me1_v2_0201090/Me1_v2_0040070/Me1_v2_0070060/Me1_v2_0187400/Me1_v2_0058520/Me1_v2_0035320/Me1_v2_0163210/Me1_v2_0066490/Me1_v2_0187410/Me1_v2_0185010/Me1_v2_0052880/Me1_v2_0079440/Me1_v2_0226260/Me1_v2_0014400/Me1_v2_0128360/Me1_v2_0100720/Me1_v2_0066480/Me1_v2_0226270/Me1_v2_0028820/Me1_v2_0140690/Me1_v2_0061060"
"GO:0070469","GO:0070469","respirasome",43,-0.56748134253338,-1.7286458641702,0.00344313283646363,0.0394349075452354,0.0329369747305751,2942,"tags=28%, list=16%, signal=23%","Me1_v2_0055910/Me1_v2_0104010/Me1_v2_0179600/Me1_v2_0014470/Me1_v2_0068030/Me1_v2_0213190/Me1_v2_0168570/Me1_v2_0208220/Me1_v2_0034200/Me1_v2_0069160/Me1_v2_0041870/Me1_v2_0031590"
"GO:0098803","GO:0098803","respiratory chain complex",43,-0.56748134253338,-1.7286458641702,0.00344313283646363,0.0394349075452354,0.0329369747305751,2942,"tags=28%, list=16%, signal=23%","Me1_v2_0055910/Me1_v2_0104010/Me1_v2_0179600/Me1_v2_0014470/Me1_v2_0068030/Me1_v2_0213190/Me1_v2_0168570/Me1_v2_0208220/Me1_v2_0034200/Me1_v2_0069160/Me1_v2_0041870/Me1_v2_0031590"
"GO:0006517","GO:0006517","protein deglycosylation",10,-0.788931540164874,-1.72431746167307,0.00345622034520023,0.0394349075452354,0.0329369747305751,1109,"tags=30%, list=6%, signal=28%","Me1_v2_0056190/Me1_v2_0223690/Me1_v2_0037120"
"GO:0016310","GO:0016310","phosphorylation",422,0.282232340188502,1.30345754786322,0.00352356491825795,0.0400392029895107,0.0334416966892881,3867,"tags=29%, list=22%, signal=24%","Me1_v2_0063070/Me1_v2_0106850/Me1_v2_0202620/Me1_v2_0165900/Me1_v2_0059560/Me1_v2_0080180/Me1_v2_0064250/Me1_v2_0028960/Me1_v2_0152070/Me1_v2_0165890/Me1_v2_0049230/Me1_v2_0199390/Me1_v2_0012200/Me1_v2_0135700/Me1_v2_0100110/Me1_v2_0055540/Me1_v2_0052600/Me1_v2_0094760/Me1_v2_0199710/Me1_v2_0116530/Me1_v2_0199940/Me1_v2_0161280/Me1_v2_0050840/Me1_v2_0120270/Me1_v2_0079450/Me1_v2_0023670/Me1_v2_0226090/Me1_v2_0103410/Me1_v2_0035690/Me1_v2_0184250/Me1_v2_0001950/Me1_v2_0055020/Me1_v2_0219670/Me1_v2_0200700/Me1_v2_0041930/Me1_v2_0033240/Me1_v2_0218700/Me1_v2_0050810/Me1_v2_0189250/Me1_v2_0199220/Me1_v2_0135000/Me1_v2_0118210/Me1_v2_0164440/Me1_v2_0083850/Me1_v2_0135010/Me1_v2_0091570/Me1_v2_0078420/Me1_v2_0074270/Me1_v2_0200690/Me1_v2_0027960/Me1_v2_0223400/Me1_v2_0213250/Me1_v2_0190980/Me1_v2_0114800/Me1_v2_0061560/Me1_v2_0025770/Me1_v2_0129590/Me1_v2_0096350/Me1_v2_0115970/Me1_v2_0026620/Me1_v2_0133100/Me1_v2_0173130/Me1_v2_0054660/Me1_v2_0116850/Me1_v2_0135050/Me1_v2_0213990/Me1_v2_0132650/Me1_v2_0176870/Me1_v2_0079390/Me1_v2_0023060/Me1_v2_0170150/Me1_v2_0020950/Me1_v2_0105490/Me1_v2_0230060/Me1_v2_0164370/Me1_v2_0093570/Me1_v2_0132410/Me1_v2_0057540/Me1_v2_0135040/Me1_v2_0226980/Me1_v2_0119700/Me1_v2_0190210/Me1_v2_0226020/Me1_v2_0089290/Me1_v2_0044430/Me1_v2_0083860/Me1_v2_0186440/Me1_v2_0173120/Me1_v2_0061760/Me1_v2_0175210/Me1_v2_0019290/Me1_v2_0098270/Me1_v2_0119670/Me1_v2_0021940/Me1_v2_0149290/Me1_v2_0187400/Me1_v2_0210950/Me1_v2_0160450/Me1_v2_0159420/Me1_v2_0035320/Me1_v2_0063190/Me1_v2_0079350/Me1_v2_0163210/Me1_v2_0116160/Me1_v2_0096460/Me1_v2_0117630/Me1_v2_0159930/Me1_v2_0221930/Me1_v2_0109100/Me1_v2_0187410/Me1_v2_0067020/Me1_v2_0219280/Me1_v2_0143780/Me1_v2_0218310/Me1_v2_0030890/Me1_v2_0211640/Me1_v2_0131610/Me1_v2_0103600/Me1_v2_0159590/Me1_v2_0057570/Me1_v2_0198460/Me1_v2_0117430/Me1_v2_0086020/Me1_v2_0185400"
"GO:0099081","GO:0099081","supramolecular polymer",74,0.434853131935109,1.65193578763827,0.00358620545743861,0.040421036410968,0.0337606130640609,5142,"tags=51%, list=29%, signal=37%","Me1_v2_0080180/Me1_v2_0197210/Me1_v2_0109700/Me1_v2_0065690/Me1_v2_0146380/Me1_v2_0029850/Me1_v2_0217170/Me1_v2_0010690/Me1_v2_0051720/Me1_v2_0235070/Me1_v2_0023820/Me1_v2_0055160/Me1_v2_0213580/Me1_v2_0173130/Me1_v2_0081500/Me1_v2_0207410/Me1_v2_0036680/Me1_v2_0221780/Me1_v2_0192250/Me1_v2_0118170/Me1_v2_0089750/Me1_v2_0173120/Me1_v2_0034030/Me1_v2_0064900/Me1_v2_0119930/Me1_v2_0172620/Me1_v2_0174510/Me1_v2_0064010/Me1_v2_0051690/Me1_v2_0063980/Me1_v2_0187960/Me1_v2_0051680/Me1_v2_0051700/Me1_v2_0065230/Me1_v2_0216520/Me1_v2_0063990/Me1_v2_0215200/Me1_v2_0119360"
"GO:0099512","GO:0099512","supramolecular fiber",74,0.434853131935109,1.65193578763827,0.00358620545743861,0.040421036410968,0.0337606130640609,5142,"tags=51%, list=29%, signal=37%","Me1_v2_0080180/Me1_v2_0197210/Me1_v2_0109700/Me1_v2_0065690/Me1_v2_0146380/Me1_v2_0029850/Me1_v2_0217170/Me1_v2_0010690/Me1_v2_0051720/Me1_v2_0235070/Me1_v2_0023820/Me1_v2_0055160/Me1_v2_0213580/Me1_v2_0173130/Me1_v2_0081500/Me1_v2_0207410/Me1_v2_0036680/Me1_v2_0221780/Me1_v2_0192250/Me1_v2_0118170/Me1_v2_0089750/Me1_v2_0173120/Me1_v2_0034030/Me1_v2_0064900/Me1_v2_0119930/Me1_v2_0172620/Me1_v2_0174510/Me1_v2_0064010/Me1_v2_0051690/Me1_v2_0063980/Me1_v2_0187960/Me1_v2_0051680/Me1_v2_0051700/Me1_v2_0065230/Me1_v2_0216520/Me1_v2_0063990/Me1_v2_0215200/Me1_v2_0119360"
"GO:0010564","GO:0010564","regulation of cell cycle process",78,0.42056906650897,1.61093375161076,0.00370310997924429,0.0415703958960327,0.0347205855014883,1180,"tags=14%, list=7%, signal=13%","Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0234360/Me1_v2_0197210/Me1_v2_0109700/Me1_v2_0030690/Me1_v2_0038920/Me1_v2_0121180/Me1_v2_0212290/Me1_v2_0103410/Me1_v2_0218700"
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle",36,0.548078878773147,1.7817731873393,0.00380111833845285,0.042329253817011,0.0353544017248099,1180,"tags=17%, list=7%, signal=16%","Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0030690/Me1_v2_0038920/Me1_v2_0212290/Me1_v2_0218700"
"GO:0009639","GO:0009639","response to red or far red light",90,0.406886156091392,1.59815764951611,0.00378671031983508,0.042329253817011,0.0353544017248099,1863,"tags=23%, list=10%, signal=21%","Me1_v2_0224350/Me1_v2_0114600/Me1_v2_0155120/Me1_v2_0073100/Me1_v2_0073130/Me1_v2_0124370/Me1_v2_0111850/Me1_v2_0187160/Me1_v2_0076900/Me1_v2_0215600/Me1_v2_0184520/Me1_v2_0040630/Me1_v2_0066240/Me1_v2_0204590/Me1_v2_0061590/Me1_v2_0072010/Me1_v2_0100190/Me1_v2_0198080/Me1_v2_0174970/Me1_v2_0108670/Me1_v2_0108660"
"GO:0010029","GO:0010029","regulation of seed germination",57,-0.518596568803436,-1.67319601887801,0.00387060257084361,0.042931305008879,0.0358572492304196,2790,"tags=32%, list=16%, signal=27%","Me1_v2_0138190/Me1_v2_0182290/Me1_v2_0083360/Me1_v2_0055430/Me1_v2_0024570/Me1_v2_0102570/Me1_v2_0156270/Me1_v2_0189830/Me1_v2_0142470/Me1_v2_0064410/Me1_v2_0171870/Me1_v2_0092970/Me1_v2_0207470/Me1_v2_0195300/Me1_v2_0228930/Me1_v2_0135890/Me1_v2_0185720/Me1_v2_0080920"
"GO:0046461","GO:0046461","neutral lipid catabolic process",12,-0.739090278459278,-1.67704638204206,0.00392989575257205,0.0430741329730732,0.0359765425504835,1475,"tags=50%, list=8%, signal=46%","Me1_v2_0092880/Me1_v2_0025690/Me1_v2_0096780/Me1_v2_0027320/Me1_v2_0096800/Me1_v2_0096810"
"GO:0046464","GO:0046464","acylglycerol catabolic process",12,-0.739090278459278,-1.67704638204206,0.00392989575257205,0.0430741329730732,0.0359765425504835,1475,"tags=50%, list=8%, signal=46%","Me1_v2_0092880/Me1_v2_0025690/Me1_v2_0096780/Me1_v2_0027320/Me1_v2_0096800/Me1_v2_0096810"
"GO:0051049","GO:0051049","regulation of transport",123,0.370950434994128,1.52162588651941,0.00392540370478082,0.0430741329730732,0.0359765425504835,4513,"tags=33%, list=25%, signal=25%","Me1_v2_0063070/Me1_v2_0080180/Me1_v2_0225300/Me1_v2_0152070/Me1_v2_0050840/Me1_v2_0029850/Me1_v2_0122720/Me1_v2_0225700/Me1_v2_0184250/Me1_v2_0041930/Me1_v2_0169250/Me1_v2_0078420/Me1_v2_0055160/Me1_v2_0061560/Me1_v2_0096350/Me1_v2_0169260/Me1_v2_0213990/Me1_v2_0178960/Me1_v2_0023060/Me1_v2_0233820/Me1_v2_0231000/Me1_v2_0207410/Me1_v2_0221440/Me1_v2_0192250/Me1_v2_0110550/Me1_v2_0127710/Me1_v2_0068740/Me1_v2_0030730/Me1_v2_0224290/Me1_v2_0116160/Me1_v2_0096460/Me1_v2_0159590/Me1_v2_0198460/Me1_v2_0046730/Me1_v2_0188490/Me1_v2_0213790/Me1_v2_0044350/Me1_v2_0207430/Me1_v2_0157270/Me1_v2_0131960/Me1_v2_0066120"
"GO:0007049","GO:0007049","cell cycle",283,0.300693244741749,1.33713075610665,0.00398085198995614,0.0434615370197565,0.0363001116442234,3828,"tags=26%, list=21%, signal=21%","Me1_v2_0098780/Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0203340/Me1_v2_0070730/Me1_v2_0197210/Me1_v2_0070720/Me1_v2_0018840/Me1_v2_0084470/Me1_v2_0109700/Me1_v2_0030690/Me1_v2_0038920/Me1_v2_0192840/Me1_v2_0008250/Me1_v2_0212290/Me1_v2_0065690/Me1_v2_0025650/Me1_v2_0146380/Me1_v2_0030250/Me1_v2_0217170/Me1_v2_0010690/Me1_v2_0103410/Me1_v2_0102220/Me1_v2_0016660/Me1_v2_0051720/Me1_v2_0218700/Me1_v2_0188150/Me1_v2_0205410/Me1_v2_0235070/Me1_v2_0084460/Me1_v2_0205400/Me1_v2_0023820/Me1_v2_0187940/Me1_v2_0166300/Me1_v2_0102230/Me1_v2_0131200/Me1_v2_0102240/Me1_v2_0068730/Me1_v2_0014740/Me1_v2_0097410/Me1_v2_0213580/Me1_v2_0173130/Me1_v2_0202010/Me1_v2_0027530/Me1_v2_0081500/Me1_v2_0207410/Me1_v2_0222760/Me1_v2_0221440/Me1_v2_0221780/Me1_v2_0177500/Me1_v2_0118170/Me1_v2_0138290/Me1_v2_0089750/Me1_v2_0173120/Me1_v2_0185470/Me1_v2_0138270/Me1_v2_0068700/Me1_v2_0169690/Me1_v2_0187400/Me1_v2_0107850/Me1_v2_0151270/Me1_v2_0087280/Me1_v2_0138260/Me1_v2_0132440/Me1_v2_0187410/Me1_v2_0124080/Me1_v2_0107860/Me1_v2_0107870/Me1_v2_0138860/Me1_v2_0205360/Me1_v2_0102610/Me1_v2_0108910/Me1_v2_0039980"
"GO:0034660","GO:0034660","ncRNA metabolic process",312,0.293079200481954,1.32347733834755,0.0039982791524867,0.0434812857832928,0.0363166062822496,4690,"tags=34%, list=26%, signal=25%","Me1_v2_0173910/Me1_v2_0157370/Me1_v2_0014410/Me1_v2_0234290/Me1_v2_0018110/Me1_v2_0101030/Me1_v2_0024330/Me1_v2_0068970/Me1_v2_0068960/Me1_v2_0143680/Me1_v2_0068950/Me1_v2_0215940/Me1_v2_0065250/Me1_v2_0044980/Me1_v2_0163010/Me1_v2_0176810/Me1_v2_0006500/Me1_v2_0222830/Me1_v2_0205630/Me1_v2_0208030/Me1_v2_0042870/Me1_v2_0097860/Me1_v2_0060720/Me1_v2_0036540/Me1_v2_0060710/Me1_v2_0127840/Me1_v2_0228420/Me1_v2_0033080/Me1_v2_0092620/Me1_v2_0105230/Me1_v2_0168440/Me1_v2_0105220/Me1_v2_0028830/Me1_v2_0199170/Me1_v2_0206070/Me1_v2_0181670/Me1_v2_0128930/Me1_v2_0121090/Me1_v2_0163100/Me1_v2_0217140/Me1_v2_0025710/Me1_v2_0199770/Me1_v2_0099540/Me1_v2_0128290/Me1_v2_0121390/Me1_v2_0017450/Me1_v2_0077340/Me1_v2_0158710/Me1_v2_0181650/Me1_v2_0054680/Me1_v2_0054120/Me1_v2_0199160/Me1_v2_0113620/Me1_v2_0184590/Me1_v2_0181660/Me1_v2_0039820/Me1_v2_0066590/Me1_v2_0023900/Me1_v2_0113630/Me1_v2_0124270/Me1_v2_0007620/Me1_v2_0218560/Me1_v2_0107200/Me1_v2_0124280/Me1_v2_0029220/Me1_v2_0067120/Me1_v2_0224450/Me1_v2_0198740/Me1_v2_0100020/Me1_v2_0119810/Me1_v2_0030830/Me1_v2_0172720/Me1_v2_0022670/Me1_v2_0000560/Me1_v2_0113610/Me1_v2_0206100/Me1_v2_0029910/Me1_v2_0226730/Me1_v2_0024990/Me1_v2_0163110/Me1_v2_0160760/Me1_v2_0132280/Me1_v2_0024050/Me1_v2_0163820/Me1_v2_0134340/Me1_v2_0093890/Me1_v2_0000810/Me1_v2_0067110/Me1_v2_0088140/Me1_v2_0207430/Me1_v2_0234370/Me1_v2_0106690/Me1_v2_0095030/Me1_v2_0199150/Me1_v2_0069260/Me1_v2_0173630/Me1_v2_0032090/Me1_v2_0146840/Me1_v2_0031190/Me1_v2_0029410/Me1_v2_0158290/Me1_v2_0015170/Me1_v2_0051910/Me1_v2_0117650/Me1_v2_0142200"
"GO:0007018","GO:0007018","microtubule-based movement",35,0.548668087742152,1.77490648237202,0.00406468930510581,0.0440314981533641,0.036776156768293,3887,"tags=49%, list=22%, signal=38%","Me1_v2_0098780/Me1_v2_0070730/Me1_v2_0197210/Me1_v2_0070720/Me1_v2_0025650/Me1_v2_0146380/Me1_v2_0053190/Me1_v2_0235070/Me1_v2_0118110/Me1_v2_0027530/Me1_v2_0036680/Me1_v2_0221780/Me1_v2_0107850/Me1_v2_0064900/Me1_v2_0107860/Me1_v2_0107870/Me1_v2_0080410"
"GO:0009269","GO:0009269","response to desiccation",14,0.703236491118084,1.77273524677482,0.00413612912829418,0.0445287662997239,0.037191486976743,1032,"tags=71%, list=6%, signal=67%","Me1_v2_0224350/Me1_v2_0114600/Me1_v2_0155120/Me1_v2_0073100/Me1_v2_0073130/Me1_v2_0184520/Me1_v2_0066240/Me1_v2_0145260/Me1_v2_0054690/Me1_v2_0204590"
"GO:0043408","GO:0043408","regulation of MAPK cascade",21,0.627774488936155,1.75727759036603,0.00414258278434931,0.0445287662997239,0.037191486976743,1663,"tags=29%, list=9%, signal=26%","Me1_v2_0018840/Me1_v2_0092630/Me1_v2_0092640/Me1_v2_0192840/Me1_v2_0113300/Me1_v2_0191070"
"GO:0016072","GO:0016072","rRNA metabolic process",170,0.340625913718545,1.46178959736043,0.0041950253674024,0.0449190408571087,0.0375174535894409,5984,"tags=48%, list=33%, signal=32%","Me1_v2_0173910/Me1_v2_0157370/Me1_v2_0014410/Me1_v2_0234290/Me1_v2_0215940/Me1_v2_0065250/Me1_v2_0044980/Me1_v2_0163010/Me1_v2_0176810/Me1_v2_0006500/Me1_v2_0205630/Me1_v2_0208030/Me1_v2_0060720/Me1_v2_0060710/Me1_v2_0127840/Me1_v2_0228420/Me1_v2_0033080/Me1_v2_0092620/Me1_v2_0028830/Me1_v2_0199170/Me1_v2_0206070/Me1_v2_0128930/Me1_v2_0163100/Me1_v2_0217140/Me1_v2_0025710/Me1_v2_0199770/Me1_v2_0099540/Me1_v2_0128290/Me1_v2_0158710/Me1_v2_0054680/Me1_v2_0054120/Me1_v2_0199160/Me1_v2_0113620/Me1_v2_0184590/Me1_v2_0039820/Me1_v2_0066590/Me1_v2_0113630/Me1_v2_0124270/Me1_v2_0218560/Me1_v2_0124280/Me1_v2_0029220/Me1_v2_0224450/Me1_v2_0100020/Me1_v2_0119810/Me1_v2_0113610/Me1_v2_0206100/Me1_v2_0226730/Me1_v2_0024990/Me1_v2_0163110/Me1_v2_0132280/Me1_v2_0024050/Me1_v2_0134340/Me1_v2_0088140/Me1_v2_0207430/Me1_v2_0095030/Me1_v2_0199150/Me1_v2_0069260/Me1_v2_0032090/Me1_v2_0031190/Me1_v2_0051910/Me1_v2_0136760/Me1_v2_0088620/Me1_v2_0136470/Me1_v2_0132270/Me1_v2_0166190/Me1_v2_0096250/Me1_v2_0182780/Me1_v2_0130730/Me1_v2_0097240/Me1_v2_0047810/Me1_v2_0206470/Me1_v2_0128340/Me1_v2_0219710/Me1_v2_0133230/Me1_v2_0176780/Me1_v2_0202730/Me1_v2_0154660/Me1_v2_0035060/Me1_v2_0122220/Me1_v2_0074100/Me1_v2_0205470/Me1_v2_0208060"
"GO:0051536","GO:0051536","iron-sulfur cluster binding",30,-0.606393593876267,-1.73192673920814,0.00437262112890436,0.046292448251903,0.0386645561813573,3377,"tags=37%, list=19%, signal=30%","Me1_v2_0055090/Me1_v2_0060990/Me1_v2_0223910/Me1_v2_0129210/Me1_v2_0079820/Me1_v2_0204500/Me1_v2_0165520/Me1_v2_0122130/Me1_v2_0194020/Me1_v2_0215180/Me1_v2_0215170"
"GO:0051540","GO:0051540","metal cluster binding",30,-0.606393593876267,-1.73192673920814,0.00437262112890436,0.046292448251903,0.0386645561813573,3377,"tags=37%, list=19%, signal=30%","Me1_v2_0055090/Me1_v2_0060990/Me1_v2_0223910/Me1_v2_0129210/Me1_v2_0079820/Me1_v2_0204500/Me1_v2_0165520/Me1_v2_0122130/Me1_v2_0194020/Me1_v2_0215180/Me1_v2_0215170"
"GO:0009555","GO:0009555","pollen development",186,0.340311750551978,1.45684730692985,0.00437317309276239,0.046292448251903,0.0386645561813573,3009,"tags=24%, list=17%, signal=20%","Me1_v2_0098780/Me1_v2_0125390/Me1_v2_0003400/Me1_v2_0124750/Me1_v2_0124740/Me1_v2_0035570/Me1_v2_0165050/Me1_v2_0018840/Me1_v2_0092630/Me1_v2_0092640/Me1_v2_0084470/Me1_v2_0139950/Me1_v2_0131060/Me1_v2_0055540/Me1_v2_0192840/Me1_v2_0181900/Me1_v2_0008250/Me1_v2_0163120/Me1_v2_0023670/Me1_v2_0010690/Me1_v2_0047010/Me1_v2_0084460/Me1_v2_0164440/Me1_v2_0083850/Me1_v2_0198080/Me1_v2_0141590/Me1_v2_0129590/Me1_v2_0111440/Me1_v2_0041470/Me1_v2_0074840/Me1_v2_0202010/Me1_v2_0058170/Me1_v2_0008700/Me1_v2_0125580/Me1_v2_0132410/Me1_v2_0226980/Me1_v2_0000310/Me1_v2_0017550/Me1_v2_0214860/Me1_v2_0164800/Me1_v2_0118170/Me1_v2_0089750/Me1_v2_0083860/Me1_v2_0185470/Me1_v2_0217270"
"GO:0003774","GO:0003774","cytoskeletal motor activity",34,0.553103189072274,1.75760283740762,0.00445723898188005,0.0470036110816442,0.0392585363276437,3685,"tags=44%, list=21%, signal=35%","Me1_v2_0098780/Me1_v2_0070730/Me1_v2_0197210/Me1_v2_0070720/Me1_v2_0025650/Me1_v2_0146380/Me1_v2_0053190/Me1_v2_0235070/Me1_v2_0123670/Me1_v2_0036680/Me1_v2_0221780/Me1_v2_0107850/Me1_v2_0064900/Me1_v2_0107860/Me1_v2_0107870"
