"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0014070","GO:0014070","response to organic cyclic compound","6/446","131/5408",0.965352987583845,1,0.949700019903893,"Me1_v2_0171240/Me1_v2_0162210/Me1_v2_0192700/Me1_v2_0223600/Me1_v2_0124780/Me1_v2_0138740",6
"GO:0006875","GO:0006875","cellular metal ion homeostasis","1/446","39/5408",0.965580252397509,1,0.949700019903893,"Me1_v2_0062260",1
"GO:0009606","GO:0009606","tropism","1/446","39/5408",0.965580252397509,1,0.949700019903893,"Me1_v2_0156250",1
"GO:0016197","GO:0016197","endosomal transport","1/446","39/5408",0.965580252397509,1,0.949700019903893,"Me1_v2_0149680",1
"GO:0042176","GO:0042176","regulation of protein catabolic process","1/446","39/5408",0.965580252397509,1,0.949700019903893,"Me1_v2_0122720",1
"GO:0042327","GO:0042327","positive regulation of phosphorylation","1/446","39/5408",0.965580252397509,1,0.949700019903893,"Me1_v2_0197210",1
"GO:0045814","GO:0045814","negative regulation of gene expression, epigenetic","1/446","39/5408",0.965580252397509,1,0.949700019903893,"Me1_v2_0230230",1
"GO:0006914","GO:0006914","autophagy","1/446","40/5408",0.968439482688199,1,0.949700019903893,"Me1_v2_0059000",1
"GO:0007623","GO:0007623","circadian rhythm","1/446","40/5408",0.968439482688199,1,0.949700019903893,"Me1_v2_0071760",1
"GO:0010562","GO:0010562","positive regulation of phosphorus metabolic process","1/446","40/5408",0.968439482688199,1,0.949700019903893,"Me1_v2_0197210",1
"GO:0044275","GO:0044275","cellular carbohydrate catabolic process","1/446","40/5408",0.968439482688199,1,0.949700019903893,"Me1_v2_0099360",1
"GO:0045937","GO:0045937","positive regulation of phosphate metabolic process","1/446","40/5408",0.968439482688199,1,0.949700019903893,"Me1_v2_0197210",1
"GO:0048511","GO:0048511","rhythmic process","1/446","40/5408",0.968439482688199,1,0.949700019903893,"Me1_v2_0071760",1
"GO:0061919","GO:0061919","process utilizing autophagic mechanism","1/446","40/5408",0.968439482688199,1,0.949700019903893,"Me1_v2_0059000",1
"GO:0071322","GO:0071322","cellular response to carbohydrate stimulus","1/446","40/5408",0.968439482688199,1,0.949700019903893,"Me1_v2_0100110",1
"GO:0048468","GO:0048468","cell development","8/446","165/5408",0.968472794318833,1,0.949700019903893,"Me1_v2_0107720/Me1_v2_0148440/Me1_v2_0080180/Me1_v2_0097120/Me1_v2_0082220/Me1_v2_0072240/Me1_v2_0163120/Me1_v2_0146380",8
"GO:0001067","GO:0001067","transcription regulatory region nucleic acid binding","3/446","81/5408",0.968574378920378,1,0.949700019903893,"Me1_v2_0142810/Me1_v2_0090040/Me1_v2_0190140",3
"GO:0071695","GO:0071695","anatomical structure maturation","3/446","81/5408",0.968574378920378,1,0.949700019903893,"Me1_v2_0148440/Me1_v2_0225280/Me1_v2_0072240",3
"GO:0098660","GO:0098660","inorganic ion transmembrane transport","5/446","117/5408",0.970012586063145,1,0.949700019903893,"Me1_v2_0062260/Me1_v2_0123370/Me1_v2_0106340/Me1_v2_0099180/Me1_v2_0169500",5
"GO:0051247","GO:0051247","positive regulation of protein metabolic process","4/446","100/5408",0.970476753471881,1,0.949700019903893,"Me1_v2_0197210/Me1_v2_0083500/Me1_v2_0185560/Me1_v2_0185570",4
"GO:0051301","GO:0051301","cell division","4/446","100/5408",0.970476753471881,1,0.949700019903893,"Me1_v2_0098780/Me1_v2_0070720/Me1_v2_0109700/Me1_v2_0192840",4
"GO:0006289","GO:0006289","nucleotide-excision repair","1/446","41/5408",0.971061686622823,1,0.949700019903893,"Me1_v2_0089560",1
"GO:0018208","GO:0018208","peptidyl-proline modification","1/446","41/5408",0.971061686622823,1,0.949700019903893,"Me1_v2_0057470",1
"GO:0022411","GO:0022411","cellular component disassembly","1/446","41/5408",0.971061686622823,1,0.949700019903893,"Me1_v2_0146380",1
"GO:0030036","GO:0030036","actin cytoskeleton organization","1/446","41/5408",0.971061686622823,1,0.949700019903893,"Me1_v2_0080180",1
"GO:0035194","GO:0035194","post-transcriptional gene silencing by RNA","1/446","41/5408",0.971061686622823,1,0.949700019903893,"Me1_v2_0162210",1
"GO:0045787","GO:0045787","positive regulation of cell cycle","1/446","41/5408",0.971061686622823,1,0.949700019903893,"Me1_v2_0109700",1
"GO:0098657","GO:0098657","import into cell","1/446","41/5408",0.971061686622823,1,0.949700019903893,"Me1_v2_0081590",1
"GO:0008654","GO:0008654","phospholipid biosynthetic process","2/446","63/5408",0.971216419550418,1,0.949700019903893,"Me1_v2_0082220/Me1_v2_0163120",2
"GO:0048507","GO:0048507","meristem development","2/446","63/5408",0.971216419550418,1,0.949700019903893,"Me1_v2_0060490/Me1_v2_0057470",2
"GO:0031325","GO:0031325","positive regulation of cellular metabolic process","18/446","318/5408",0.971773692338418,1,0.949700019903893,"Me1_v2_0224350/Me1_v2_0114600/Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0155120/Me1_v2_0073100/Me1_v2_0050210/Me1_v2_0228930/Me1_v2_0073130/Me1_v2_0197210/Me1_v2_0083500/Me1_v2_0185560/Me1_v2_0051870/Me1_v2_0185570/Me1_v2_0156430/Me1_v2_0230230/Me1_v2_0234290/Me1_v2_0184520",18
"GO:0090567","GO:0090567","reproductive shoot system development","6/446","135/5408",0.972002211209418,1,0.949700019903893,"Me1_v2_0166780/Me1_v2_0064300/Me1_v2_0215170/Me1_v2_0215180/Me1_v2_0122130/Me1_v2_0057470",6
"GO:0016874","GO:0016874","ligase activity","4/446","101/5408",0.972214927286194,1,0.949700019903893,"Me1_v2_0085320/Me1_v2_0089560/Me1_v2_0050320/Me1_v2_0155080",4
"GO:0009893","GO:0009893","positive regulation of metabolic process","20/446","348/5408",0.972887157997341,1,0.949700019903893,"Me1_v2_0224350/Me1_v2_0114600/Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0155120/Me1_v2_0073100/Me1_v2_0050210/Me1_v2_0228930/Me1_v2_0073130/Me1_v2_0080180/Me1_v2_0197210/Me1_v2_0083500/Me1_v2_0185560/Me1_v2_0051870/Me1_v2_0185570/Me1_v2_0156430/Me1_v2_0230230/Me1_v2_0234290/Me1_v2_0184520/Me1_v2_0061010",20
"GO:0005694","GO:0005694","chromosome","11/446","215/5408",0.972992666381266,1,0.949700019903893,"Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0142810/Me1_v2_0068080/Me1_v2_0080180/Me1_v2_0197210/Me1_v2_0232650/Me1_v2_0030690/Me1_v2_0234290/Me1_v2_0212290/Me1_v2_0146380",11
"GO:0044093","GO:0044093","positive regulation of molecular function","5/446","119/5408",0.973233030987887,1,0.949700019903893,"Me1_v2_0197210/Me1_v2_0185560/Me1_v2_0185570/Me1_v2_0030690/Me1_v2_0212290",5
"GO:0055082","GO:0055082","cellular chemical homeostasis","2/446","64/5408",0.973256958585526,1,0.949700019903893,"Me1_v2_0062260/Me1_v2_0114060",2
"GO:0005938","GO:0005938","cell cortex","1/446","42/5408",0.97346647286583,1,0.949700019903893,"Me1_v2_0217170",1
"GO:0030176","GO:0030176","integral component of endoplasmic reticulum membrane","1/446","42/5408",0.97346647286583,1,0.949700019903893,"Me1_v2_0165050",1
"GO:0022890","GO:0022890","inorganic cation transmembrane transporter activity","4/446","102/5408",0.973857112956007,1,0.949700019903893,"Me1_v2_0062260/Me1_v2_0123370/Me1_v2_0106340/Me1_v2_0169500",4
"GO:0009100","GO:0009100","glycoprotein metabolic process","3/446","84/5408",0.974212003211978,1,0.949700019903893,"Me1_v2_0110860/Me1_v2_0223690/Me1_v2_0201430",3
"GO:0043603","GO:0043603","cellular amide metabolic process","13/446","247/5408",0.974800335106915,1,0.949700019903893,"Me1_v2_0185340/Me1_v2_0199720/Me1_v2_0039210/Me1_v2_0040030/Me1_v2_0199730/Me1_v2_0036840/Me1_v2_0222850/Me1_v2_0061870/Me1_v2_0205230/Me1_v2_0231040/Me1_v2_0061860/Me1_v2_0081420/Me1_v2_0219920",13
"GO:0005102","GO:0005102","signaling receptor binding","1/446","43/5408",0.975671831252308,1,0.949700019903893,"Me1_v2_0145620",1
"GO:0006887","GO:0006887","exocytosis","1/446","43/5408",0.975671831252308,1,0.949700019903893,"Me1_v2_0109700",1
"GO:0007131","GO:0007131","reciprocal meiotic recombination","1/446","43/5408",0.975671831252308,1,0.949700019903893,"Me1_v2_0232650",1
"GO:0016050","GO:0016050","vesicle organization","1/446","43/5408",0.975671831252308,1,0.949700019903893,"Me1_v2_0082220",1
"GO:0035825","GO:0035825","homologous recombination","1/446","43/5408",0.975671831252308,1,0.949700019903893,"Me1_v2_0232650",1
"GO:0042255","GO:0042255","ribosome assembly","1/446","43/5408",0.975671831252308,1,0.949700019903893,"Me1_v2_0040030",1
"GO:1905393","GO:1905393","plant organ formation","1/446","43/5408",0.975671831252308,1,0.949700019903893,"Me1_v2_0199630",1
"GO:0043632","GO:0043632","modification-dependent macromolecule catabolic process","6/446","138/5408",0.976196216018484,1,0.949700019903893,"Me1_v2_0234360/Me1_v2_0082010/Me1_v2_0084470/Me1_v2_0149680/Me1_v2_0199630/Me1_v2_0205640",6
"GO:0005789","GO:0005789","endoplasmic reticulum membrane","8/446","171/5408",0.976524505620147,1,0.949700019903893,"Me1_v2_0190750/Me1_v2_0112000/Me1_v2_0060660/Me1_v2_0165050/Me1_v2_0100110/Me1_v2_0196170/Me1_v2_0122720/Me1_v2_0233730",8
"GO:0009723","GO:0009723","response to ethylene","2/446","66/5408",0.976927645380585,1,0.949700019903893,"Me1_v2_0191160/Me1_v2_0100110",2
"GO:1902531","GO:1902531","regulation of intracellular signal transduction","2/446","66/5408",0.976927645380585,1,0.949700019903893,"Me1_v2_0100110/Me1_v2_0192840",2
"GO:0055080","GO:0055080","cation homeostasis","3/446","86/5408",0.977422813534836,1,0.949700019903893,"Me1_v2_0062260/Me1_v2_0124780/Me1_v2_0140790",3
"GO:0042175","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network","8/446","172/5408",0.977667201480691,1,0.949700019903893,"Me1_v2_0190750/Me1_v2_0112000/Me1_v2_0060660/Me1_v2_0165050/Me1_v2_0100110/Me1_v2_0196170/Me1_v2_0122720/Me1_v2_0233730",8
"GO:0003712","GO:0003712","transcription coregulator activity","1/446","44/5408",0.97769426615659,1,0.949700019903893,"Me1_v2_0234290",1
"GO:0010026","GO:0010026","trichome differentiation","1/446","44/5408",0.97769426615659,1,0.949700019903893,"Me1_v2_0146380",1
"GO:0032535","GO:0032535","regulation of cellular component size","1/446","44/5408",0.97769426615659,1,0.949700019903893,"Me1_v2_0055530",1
"GO:0051347","GO:0051347","positive regulation of transferase activity","1/446","44/5408",0.97769426615659,1,0.949700019903893,"Me1_v2_0197210",1
"GO:0090066","GO:0090066","regulation of anatomical structure size","1/446","44/5408",0.97769426615659,1,0.949700019903893,"Me1_v2_0055530",1
"GO:0090626","GO:0090626","plant epidermis morphogenesis","1/446","44/5408",0.97769426615659,1,0.949700019903893,"Me1_v2_0146380",1
"GO:0010557","GO:0010557","positive regulation of macromolecule biosynthetic process","9/446","188/5408",0.977698953443421,1,0.949700019903893,"Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0050210/Me1_v2_0228930/Me1_v2_0083500/Me1_v2_0051870/Me1_v2_0230230/Me1_v2_0234290/Me1_v2_0061010",9
"GO:0006281","GO:0006281","DNA repair","10/446","204/5408",0.977966368301787,1,0.949700019903893,"Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0068080/Me1_v2_0089560/Me1_v2_0137350/Me1_v2_0183150/Me1_v2_0230230/Me1_v2_0235280/Me1_v2_0141220/Me1_v2_0083840",10
"GO:0010015","GO:0010015","root morphogenesis","4/446","105/5408",0.978254823342779,1,0.949700019903893,"Me1_v2_0148440/Me1_v2_0109090/Me1_v2_0072240/Me1_v2_0199630",4
"GO:0003682","GO:0003682","chromatin binding","2/446","67/5408",0.978575485552773,1,0.949700019903893,"Me1_v2_0142810/Me1_v2_0068080",2
"GO:0006457","GO:0006457","protein folding","2/446","67/5408",0.978575485552773,1,0.949700019903893,"Me1_v2_0128150/Me1_v2_0137140",2
"GO:0006486","GO:0006486","protein glycosylation","2/446","67/5408",0.978575485552773,1,0.949700019903893,"Me1_v2_0110860/Me1_v2_0201430",2
"GO:0043413","GO:0043413","macromolecule glycosylation","2/446","67/5408",0.978575485552773,1,0.949700019903893,"Me1_v2_0110860/Me1_v2_0201430",2
"GO:0098791","GO:0098791","Golgi apparatus subcompartment","9/446","189/5408",0.978749600758613,1,0.949700019903893,"Me1_v2_0190750/Me1_v2_0163130/Me1_v2_0165050/Me1_v2_0201430/Me1_v2_0082220/Me1_v2_0072240/Me1_v2_0193030/Me1_v2_0146380/Me1_v2_0122720",9
"GO:0098827","GO:0098827","endoplasmic reticulum subcompartment","8/446","173/5408",0.978758731697012,1,0.949700019903893,"Me1_v2_0190750/Me1_v2_0112000/Me1_v2_0060660/Me1_v2_0165050/Me1_v2_0100110/Me1_v2_0196170/Me1_v2_0122720/Me1_v2_0233730",8
"GO:0000209","GO:0000209","protein polyubiquitination","1/446","45/5408",0.979548918895993,1,0.949700019903893,"Me1_v2_0234360",1
"GO:0005770","GO:0005770","late endosome","1/446","45/5408",0.979548918895993,1,0.949700019903893,"Me1_v2_0059000",1
"GO:0009932","GO:0009932","cell tip growth","1/446","45/5408",0.979548918895993,1,0.949700019903893,"Me1_v2_0163120",1
"GO:0031227","GO:0031227","intrinsic component of endoplasmic reticulum membrane","1/446","45/5408",0.979548918895993,1,0.949700019903893,"Me1_v2_0165050",1
"GO:0000151","GO:0000151","ubiquitin ligase complex","4/446","106/5408",0.97955914945178,1,0.949700019903893,"Me1_v2_0053150/Me1_v2_0084470/Me1_v2_0199630/Me1_v2_0221950",4
"GO:0050801","GO:0050801","ion homeostasis","4/446","106/5408",0.97955914945178,1,0.949700019903893,"Me1_v2_0062260/Me1_v2_0064300/Me1_v2_0124780/Me1_v2_0140790",4
"GO:0071705","GO:0071705","nitrogen compound transport","18/446","327/5408",0.979928965971187,1,0.949700019903893,"Me1_v2_0162900/Me1_v2_0140510/Me1_v2_0154240/Me1_v2_0110860/Me1_v2_0076880/Me1_v2_0228210/Me1_v2_0128150/Me1_v2_0165050/Me1_v2_0061870/Me1_v2_0216780/Me1_v2_0185800/Me1_v2_0201430/Me1_v2_0109640/Me1_v2_0223490/Me1_v2_0149680/Me1_v2_0007500/Me1_v2_0082220/Me1_v2_0061860",18
"GO:0071702","GO:0071702","organic substance transport","23/446","401/5408",0.980966102934611,1,0.949700019903893,"Me1_v2_0107720/Me1_v2_0140510/Me1_v2_0154240/Me1_v2_0110860/Me1_v2_0076880/Me1_v2_0228210/Me1_v2_0128150/Me1_v2_0099170/Me1_v2_0113940/Me1_v2_0165050/Me1_v2_0061870/Me1_v2_0094600/Me1_v2_0216780/Me1_v2_0185800/Me1_v2_0201430/Me1_v2_0109640/Me1_v2_0223490/Me1_v2_0099180/Me1_v2_0149680/Me1_v2_0007500/Me1_v2_0082220/Me1_v2_0061860/Me1_v2_0233210",23
"GO:0006417","GO:0006417","regulation of translation","1/446","46/5408",0.981249680069289,1,0.949700019903893,"Me1_v2_0083500",1
"GO:0003002","GO:0003002","regionalization","2/446","69/5408",0.981536441225792,1,0.949700019903893,"Me1_v2_0080180/Me1_v2_0121180",2
"GO:0030154","GO:0030154","cell differentiation","14/446","270/5408",0.981944960116266,1,0.949700019903893,"Me1_v2_0107720/Me1_v2_0148440/Me1_v2_0183870/Me1_v2_0110920/Me1_v2_0142810/Me1_v2_0129030/Me1_v2_0080180/Me1_v2_0090040/Me1_v2_0097120/Me1_v2_0192840/Me1_v2_0082220/Me1_v2_0072240/Me1_v2_0163120/Me1_v2_0146380",14
"GO:0009161","GO:0009161","ribonucleoside monophosphate metabolic process","1/446","47/5408",0.982809292655842,1,0.949700019903893,"Me1_v2_0168570",1
"GO:0034248","GO:0034248","regulation of cellular amide metabolic process","1/446","47/5408",0.982809292655842,1,0.949700019903893,"Me1_v2_0083500",1
"GO:0042127","GO:0042127","regulation of cell population proliferation","1/446","47/5408",0.982809292655842,1,0.949700019903893,"Me1_v2_0203010",1
"GO:0065004","GO:0065004","protein-DNA complex assembly","1/446","47/5408",0.982809292655842,1,0.949700019903893,"Me1_v2_0197210",1
"GO:0008033","GO:0008033","tRNA processing","2/446","70/5408",0.982864204631095,1,0.949700019903893,"Me1_v2_0024330/Me1_v2_0068970",2
"GO:0140097","GO:0140097","catalytic activity, acting on DNA","4/446","109/5408",0.983043892853112,1,0.949700019903893,"Me1_v2_0089560/Me1_v2_0183150/Me1_v2_0230230/Me1_v2_0083840",4
"GO:0043565","GO:0043565","sequence-specific DNA binding","5/446","127/5408",0.983165153315179,1,0.949700019903893,"Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0090040/Me1_v2_0073740/Me1_v2_0190140",5
"GO:1901607","GO:1901607","alpha-amino acid biosynthetic process","2/446","71/5408",0.984099170740609,1,0.949700019903893,"Me1_v2_0130990/Me1_v2_0097840",2
"GO:0000902","GO:0000902","cell morphogenesis","5/446","128/5408",0.984129064958961,1,0.949700019903893,"Me1_v2_0157090/Me1_v2_0109700/Me1_v2_0163120/Me1_v2_0146380/Me1_v2_0217170",5
"GO:0016441","GO:0016441","post-transcriptional gene silencing","1/446","48/5408",0.984239446633737,1,0.949700019903893,"Me1_v2_0162210",1
"GO:0022625","GO:0022625","cytosolic large ribosomal subunit","1/446","48/5408",0.984239446633737,1,0.949700019903893,"Me1_v2_0222850",1
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","1/446","48/5408",0.984239446633737,1,0.949700019903893,"Me1_v2_0165050",1
"GO:0031328","GO:0031328","positive regulation of cellular biosynthetic process","9/446","196/5408",0.984925213907832,1,0.949700019903893,"Me1_v2_0041660/Me1_v2_0219700/Me1_v2_0050210/Me1_v2_0228930/Me1_v2_0083500/Me1_v2_0051870/Me1_v2_0156430/Me1_v2_0230230/Me1_v2_0234290",9
"GO:0098771","GO:0098771","inorganic ion homeostasis","3/446","92/5408",0.98492819270382,1,0.949700019903893,"Me1_v2_0062260/Me1_v2_0124780/Me1_v2_0140790",3
"GO:0048438","GO:0048438","floral whorl development","2/446","72/5408",0.985247571209957,1,0.949700019903893,"Me1_v2_0166780/Me1_v2_0064300",2
"GO:0036464","GO:0036464","cytoplasmic ribonucleoprotein granule","1/446","49/5408",0.985550865813094,1,0.949700019903893,"Me1_v2_0224050",1
"GO:0042273","GO:0042273","ribosomal large subunit biogenesis","1/446","49/5408",0.985550865813094,1,0.949700019903893,"Me1_v2_0176570",1
"GO:0022622","GO:0022622","root system development","9/446","197/5408",0.985657901327145,1,0.949700019903893,"Me1_v2_0064300/Me1_v2_0162900/Me1_v2_0148440/Me1_v2_0109090/Me1_v2_0216780/Me1_v2_0072240/Me1_v2_0061010/Me1_v2_0199630/Me1_v2_0163120",9
"GO:0048364","GO:0048364","root development","9/446","197/5408",0.985657901327145,1,0.949700019903893,"Me1_v2_0064300/Me1_v2_0162900/Me1_v2_0148440/Me1_v2_0109090/Me1_v2_0216780/Me1_v2_0072240/Me1_v2_0061010/Me1_v2_0199630/Me1_v2_0163120",9
"GO:0004519","GO:0004519","endonuclease activity","3/446","93/5408",0.985920023705055,1,0.949700019903893,"Me1_v2_0024330/Me1_v2_0083840/Me1_v2_0068970",3
"GO:0009101","GO:0009101","glycoprotein biosynthetic process","2/446","73/5408",0.986315243905957,1,0.949700019903893,"Me1_v2_0110860/Me1_v2_0201430",2
"GO:0010016","GO:0010016","shoot system morphogenesis","1/446","50/5408",0.986753387523742,1,0.949700019903893,"Me1_v2_0110920",1
"GO:0099568","GO:0099568","cytoplasmic region","1/446","50/5408",0.986753387523742,1,0.949700019903893,"Me1_v2_0217170",1
"GO:1990837","GO:1990837","sequence-specific double-stranded DNA binding","1/446","50/5408",0.986753387523742,1,0.949700019903893,"Me1_v2_0190140",1
"GO:0016772","GO:0016772","transferase activity, transferring phosphorus-containing groups","24/446","426/5408",0.987015679912632,1,0.949700019903893,"Me1_v2_0063070/Me1_v2_0171240/Me1_v2_0161260/Me1_v2_0106850/Me1_v2_0132640/Me1_v2_0162210/Me1_v2_0082730/Me1_v2_0180850/Me1_v2_0080180/Me1_v2_0149640/Me1_v2_0104820/Me1_v2_0135700/Me1_v2_0100110/Me1_v2_0162480/Me1_v2_0052600/Me1_v2_0094760/Me1_v2_0199710/Me1_v2_0116530/Me1_v2_0167240/Me1_v2_0211820/Me1_v2_0120270/Me1_v2_0079450/Me1_v2_0161230/Me1_v2_0226090",24
"GO:0006261","GO:0006261","DNA-templated DNA replication","2/446","74/5408",0.987307655294059,1,0.949700019903893,"Me1_v2_0041660/Me1_v2_0219700",2
"GO:0005730","GO:0005730","nucleolus","17/446","324/5408",0.987483324187613,1,0.949700019903893,"Me1_v2_0139000/Me1_v2_0072050/Me1_v2_0162210/Me1_v2_0078830/Me1_v2_0030690/Me1_v2_0234290/Me1_v2_0202750/Me1_v2_0212290/Me1_v2_0176570/Me1_v2_0108810/Me1_v2_0029520/Me1_v2_0179300/Me1_v2_0079450/Me1_v2_0064410/Me1_v2_0069050/Me1_v2_0083840/Me1_v2_0226090",17
"GO:0044391","GO:0044391","ribosomal subunit","3/446","95/5408",0.987719369721411,1,0.949700019903893,"Me1_v2_0040250/Me1_v2_0222850/Me1_v2_0127890",3
"GO:0030029","GO:0030029","actin filament-based process","1/446","51/5408",0.98785603574405,1,0.949700019903893,"Me1_v2_0080180",1
"GO:0035770","GO:0035770","ribonucleoprotein granule","1/446","51/5408",0.98785603574405,1,0.949700019903893,"Me1_v2_0224050",1
